Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,Elapsed Time (s),Form Power,Leg Spring Stiffness,Power,accumulated_power,activity_type,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,run_score,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,trail_score,vertical_oscillation,vertical_ratio,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_144,unknown_87,Air Power,Cadence,Ground Time,Impact Loading Rate,Stryd Humidity,Stryd Temperature,Vertical Oscillation,unknown_108,elapsed_seconds
1745265083,1.52,0.72,0.0,1.465,0,3334.57007,0,0.0,0.0,660,116,0.0,629.40002,0,0.0,0,0,0,0.0,2028,54,0.0,114,268947,walking,58,3334.57,629.4000000000001,1.465,0.5,137,422640839,-984201814,91,38.123653411865234,,,,723.0,34,2025-04-21 19:51:23,0.0,52.5,6.71,1,100.0,20,138,1419,55,137,503.0,0.0,58.0,660.0,0.0,33.0,31.0,0.0,3371.0,2028
1745265084,1.52,0.72,0.0,1.456,0,3336.04004,0,0.0,0.0,660,116,0.0,629.40002,0,0.0,0,0,0,0.0,2029,54,0.0,114,269051,walking,58,3336.04,629.4000000000001,1.456,0.5,138,422640817,-984202022,91,38.248714447021484,,,,701.0,34,2025-04-21 19:51:24,0.0,54.5,7.03,1,100.0,20,137,1410,55,138,503.0,0.0,58.0,660.0,0.0,33.0,31.0,0.0,3310.0,2029
1745265085,1.52,0.72,0.0,1.446,0,3338.0,0,0.0,0.0,660,116,0.0,629.40002,0,0.0,0,0,0,0.0,2030,54,0.0,114,269156,walking,58,3338.0,629.4000000000001,1.446,0.5,137,422640796,-984202262,92,38.83879089355469,,,,705.0,33,2025-04-21 19:51:25,0.0,55.5,7.12,1,100.0,20,138,1401,55,137,0.0,0.0,58.0,660.0,0.0,33.0,31.0,0.0,3310.0,2030
1745265086,1.5333333333333334,0.72,0.0,1.446,0,3339.41992,0,0.0,0.0,658,116,0.0,629.40002,0,0.0,0,0,0,0.0,2031,54,0.0,115,269263,walking,58,3339.42,629.4000000000001,1.446,0.5,138,422640764,-984202413,93,39.57657241821289,,,,719.0,34,2025-04-21 19:51:26,0.0,56.5,7.21,1,100.0,20,137,1401,55,138,486.0,0.0,58.0,658.0,0.0,33.0,31.0,0.0,3310.0,2031
1745265087,1.52,0.72,0.0,1.446,0,3340.47998,0,0.0,0.0,656,116,0.0,629.40002,0,50.31,0,0,0,0.0,2032,54,0.0,114,269370,running,58,3340.48,629.4000000000001,1.446,0.5,138,422640708,-984202534,93,40.192073822021484,511.0,50.31,50.0,736.0,34,2025-04-21 19:51:27,0.0,56.5,7.21,1,100.0,20,138,1401,55,138,0.0,0.0,58.0,656.0,0.0,33.0,31.0,0.0,3310.0,2032
1745265088,1.52,0.72,0.0,1.456,0,3341.70996,0,0.0,0.0,656,116,0.0,629.40002,0,50.43,0,0,0,0.0,2033,54,0.0,114,269476,running,58,3341.71,629.4000000000001,1.456,0.5,137,422640674,-984202709,93,40.57700729370117,505.0,50.43,48.75,742.0,34,2025-04-21 19:51:28,0.0,55.5,7.12,1,100.0,20,138,1410,55,137,0.0,0.0,58.0,656.0,0.0,33.0,31.0,0.0,3310.0,2033
1745265089,1.52,0.72,0.0,1.456,0,3343.21997,0,0.0,0.0,660,116,0.0,629.40002,0,0.0,0,0,0,0.0,2034,54,0.0,114,269582,walking,58,3343.22,629.4000000000001,1.456,0.5,137,422640659,-984202877,93,40.74934768676758,,,,738.0,33,2025-04-21 19:51:29,0.0,55.5,7.03,1,100.0,20,138,1410,55,137,506.0,0.0,58.0,660.0,0.0,32.0,31.0,0.0,3310.0,2034
1745265090,1.4933333333333334,0.72,0.0,1.446,0,3344.59009,0,0.0,0.0,662,116,0.0,629.40002,0,0.0,0,0,0,0.0,2035,54,0.0,112,269684,walking,58,3344.59,629.4000000000001,1.446,0.5,137,422640656,-984203077,93,40.400081634521484,,,,739.0,33,2025-04-21 19:51:30,0.0,52.5,6.81,1,,20,136,1401,55,137,504.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3191.0,2035
1745265091,1.4933333333333334,0.72,0.0,1.446,0,3346.30005,0,0.0,0.0,662,116,0.0,629.40002,0,0.0,0,0,0,0.0,2036,54,0.0,112,269786,walking,58,3346.3,629.4000000000001,1.446,0.5,137,422640659,-984203301,92,40.15231704711914,,,,735.0,34,2025-04-21 19:51:31,0.0,51.7,6.81,1,100.0,20,137,1401,55,137,8983.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3191.0,2036
1745265092,1.4933333333333334,0.72,0.0,1.446,0,3348.38989,0,0.0,0.0,662,116,0.0,629.40002,0,0.0,0,0,0,0.0,2037,54,0.0,112,269888,walking,58,3348.39,629.4000000000001,1.446,0.5,137,422640679,-984203556,91,39.57997512817383,,,,734.0,33,2025-04-21 19:51:32,0.0,51.7,6.9,1,100.0,20,137,1421,55,137,8983.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3191.0,2037
1745265093,1.4933333333333334,0.72,0.0,1.446,0,3350.16992,0,0.0,0.0,660,116,0.0,629.40002,0,0.0,0,0,0,0.0,2038,54,0.0,112,269993,walking,58,3350.17,629.4000000000001,1.446,0.5,136,422640685,-984203759,91,39.07645797729492,,,,737.0,34,2025-04-21 19:51:33,0.0,52.5,7.03,1,100.0,20,137,1421,55,136,0.0,0.0,58.0,660.0,0.0,32.0,31.0,0.0,3191.0,2038
1745265094,1.5066666666666666,0.72,0.0,1.456,0,3351.81006,0,0.0,0.0,660,116,0.0,629.40002,0,0.0,0,0,0,0.0,2039,54,0.0,113,270100,walking,58,3351.81,629.4000000000001,1.456,0.0,137,422640698,-984203969,100,35.84040069580078,,,,842.0,34,2025-04-21 19:51:34,0.0,53.5,6.9,1,100.0,20,136,1430,55,137,8983.0,0.0,58.0,660.0,0.0,32.0,31.0,0.0,3112.0,2039
1745265095,1.48,0.72,0.0,1.465,0,3353.81006,0,0.0,0.0,660,116,0.0,629.40002,0,0.0,0,0,0,0.0,2040,54,0.0,111,270208,walking,58,3353.81,629.4000000000001,1.465,0.0,136,422640759,-984204243,100,36.13912582397461,,,,798.0,33,2025-04-21 19:51:35,0.0,53.5,6.81,1,100.0,20,136,1439,55,136,8983.0,0.0,58.0,660.0,0.0,32.0,31.0,0.0,3112.0,2040
1745265096,1.48,0.72,0.0,1.465,0,3355.59009,0,0.0,0.0,660,116,0.0,629.59998,0,0.0,0,0,0,0.0,2041,54,0.0,111,270316,walking,58,3355.59,629.5999999999999,1.465,0.0,136,422640756,-984204428,109,33.31098556518555,,,,821.0,34,2025-04-21 19:51:36,0.0,53.5,6.71,1,100.0,20,137,1439,55,136,8983.0,0.0,58.0,660.0,0.0,32.0,31.0,0.0,3112.0,2041
1745265097,1.4666666666666666,0.72,0.0,1.474,0,3357.20996,0,0.0,0.0,662,116,0.0,629.59998,0,0.0,0,0,0,0.0,2042,54,0.0,110,270427,walking,58,3357.21,629.5999999999999,1.474,0.0,137,422640809,-984204635,118,31.142881393432617,,,,824.0,34,2025-04-21 19:51:37,0.0,53.5,6.53,1,100.0,20,136,1448,55,137,8983.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3112.0,2042
1745265098,1.4666666666666666,0.72,0.0,1.484,0,3358.91992,0,0.0,0.0,664,116,0.0,629.79999,0,0.0,0,0,0,0.0,2043,54,0.0,110,270540,walking,58,3358.92,629.8,1.484,0.0,137,422640840,-984204855,126,29.206531524658203,,,,821.0,33,2025-04-21 19:51:38,0.0,53.5,6.43,1,,20,137,1458,55,137,8983.0,0.0,58.0,664.0,0.0,32.0,31.0,0.0,3112.0,2043
1745265099,1.4666666666666666,0.72,0.0,1.493,0,3360.6499,0,0.0,0.0,662,116,0.0,629.79999,0,0.0,0,0,0,0.0,2044,54,0.0,110,270656,walking,58,3360.65,629.8,1.493,0.5,137,422640832,-984205079,127,28.969614028930664,,,,819.0,33,2025-04-21 19:51:39,0.0,53.5,6.53,1,100.0,20,137,1468,55,137,8983.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3137.0,2044
1745265100,1.48,0.72,0.0,1.493,0,3362.31006,0,0.0,0.0,662,116,0.0,629.79999,0,0.0,0,0,0,0.0,2045,54,0.0,111,270778,walking,58,3362.31,629.8,1.493,0.5,137,422640833,-984205283,136,27.229957580566406,,,,826.0,33,2025-04-21 19:51:40,0.0,56.5,6.62,1,100.0,20,137,1468,55,137,8983.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3137.0,2045
1745265101,1.4933333333333334,0.72,0.0,1.502,0,3363.79004,0,0.0,0.0,662,116,0.0,629.79999,0,0.0,0,0,0,0.0,2046,54,0.0,112,270906,walking,58,3363.79,629.8,1.502,0.0,137,422640798,-984205470,137,27.867733001708984,,,,830.0,33,2025-04-21 19:51:41,0.0,60.5,6.62,1,100.0,20,137,1477,55,137,8983.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3137.0,2046
1745265102,1.4933333333333334,0.72,0.0,1.502,0,3365.02002,0,0.0,0.0,660,116,0.0,629.79999,0,0.0,0,0,0,0.0,2047,54,0.0,112,271035,walking,58,3365.02,629.8,1.502,0.0,136,422640764,-984205661,138,28.321922302246094,,,,837.0,34,2025-04-21 19:51:42,0.0,59.5,6.62,1,100.0,20,137,1477,55,136,8852.0,0.0,58.0,660.0,0.0,32.0,31.0,0.0,3137.0,2047
1745265103,1.5066666666666666,0.72,0.0,1.512,0,3366.63989,0,0.0,0.0,660,116,0.0,629.79999,0,0.0,0,0,0,0.0,2048,54,0.0,113,271164,walking,57,3366.64,629.8,1.512,0.5,136,422640749,-984205902,139,28.678409576416016,,,,827.0,34,2025-04-21 19:51:43,0.0,59.5,6.81,1,100.0,20,136,1509,55,136,8843.0,0.0,58.0,660.0,0.0,32.0,31.0,0.0,3137.0,2048
1745265104,1.4933333333333334,0.72,0.0,1.512,0,3368.28003,0,0.0,0.0,662,116,0.0,629.79999,0,0.0,0,0,0,0.0,2049,54,0.0,112,271295,walking,58,3368.28,629.8,1.512,0.0,136,422640765,-984206099,132,30.97740936279297,,,,810.0,34,2025-04-21 19:51:44,0.0,60.5,7.12,1,100.0,20,136,1509,55,136,8843.0,0.0,58.0,662.0,0.0,32.0,31.0,0.0,3194.0,2049
1745265105,1.5066666666666666,0.72,0.0,1.512,0,3369.8501,0,0.0,0.0,658,116,0.0,629.79999,0,0.0,0,0,0,0.0,2050,54,0.0,113,271428,walking,58,3369.85,629.8,1.512,0.0,136,422640745,-984206297,133,31.3665714263916,,,,801.0,33,2025-04-21 19:51:45,0.0,61.5,7.21,1,100.0,20,136,1509,55,136,8843.0,0.0,58.0,658.0,0.0,32.0,31.0,0.0,3194.0,2050
1745265106,1.52,0.72,0.0,1.512,0,3370.92993,0,0.0,0.0,658,116,0.0,629.79999,0,0.0,0,0,0,0.0,2051,54,0.0,114,271563,walking,58,3370.93,629.8,1.512,0.0,136,422640715,-984206471,128,33.30068588256836,,,,804.0,34,2025-04-21 19:51:46,0.0,62.5,7.31,1,100.0,20,136,1509,55,136,497.0,0.0,58.0,658.0,0.0,33.0,32.0,0.0,3194.0,2051
1745265107,1.5333333333333334,0.72,0.0,1.512,0,3371.82007,0,0.0,0.0,656,116,0.0,629.79999,0,0.0,0,0,0,0.0,2052,54,0.0,115,271697,walking,58,3371.82,629.8,1.512,0.0,135,422640714,-984206644,122,35.55291748046875,,,,809.0,34,2025-04-21 19:51:47,0.0,61.5,7.21,1,100.0,20,136,1509,55,135,493.0,0.0,58.0,656.0,0.0,33.0,32.0,0.0,3194.0,2052
1745265108,1.5333333333333334,0.72,0.0,1.512,0,3373.23999,0,0.0,0.0,656,116,0.0,629.79999,0,0.0,0,0,0,0.0,2053,54,0.0,115,271830,walking,57,3373.24,629.8,1.512,0.5,134,422640740,-984206840,123,35.89759063720703,,,,806.0,34,2025-04-21 19:51:48,0.0,61.5,7.12,1,100.0,20,136,1509,55,134,0.0,0.0,58.0,656.0,0.0,33.0,32.0,0.0,3194.0,2053
1745265109,1.5333333333333334,0.72,0.0,1.502,0,3374.78003,0,0.0,0.0,658,116,0.0,629.79999,0,0.0,0,0,0,0.0,2054,54,0.0,115,271957,walking,56,3374.78,629.8,1.502,0.0,134,422640768,-984207044,124,35.3532600402832,,,,817.0,34,2025-04-21 19:51:49,1.6220810413360596,60.5,7.21,1,100.0,20,135,1499,55,134,0.0,0.0,58.0,658.0,0.0,33.0,32.0,0.0,3153.0,2054
1745265110,1.5333333333333334,0.72,0.0,1.493,0,3376.32007,0,0.0,0.0,658,116,0.0,629.79999,0,0.0,0,0,0,0.0,2055,54,0.0,115,272081,walking,55,3376.32,629.8,1.493,0.5,134,422640762,-984207230,118,36.87211990356445,,,,802.0,34,2025-04-21 19:51:50,4.00396728515625,60.5,7.21,1,100.0,20,134,1490,55,134,472.0,0.0,58.0,658.0,0.0,33.0,32.0,0.0,3153.0,2055
1745265111,1.5333333333333334,0.72,0.0,1.493,0,3377.47998,0,0.0,0.0,662,114,0.0,629.79999,0,0.0,0,0,0,0.0,2056,54,0.0,115,272205,walking,56,3377.48,629.8,1.493,0.0,134,422640731,-984207388,117,36.18149948120117,,,,779.0,34,2025-04-21 19:51:51,6.211453914642334,59.5,7.21,1,100.0,20,134,1490,55,134,,0.0,57.0,662.0,0.0,33.0,32.0,0.0,3153.0,2056
1745265112,1.56,0.72,0.0,1.493,0,3378.98999,0,0.0,0.0,664,114,0.0,629.79999,0,0.0,0,0,0,0.0,2057,54,0.0,117,272328,walking,56,3378.99,629.8,1.493,0.5,133,422640665,-984207570,116,35.660091400146484,,,,772.0,34,2025-04-21 19:51:52,7.786518096923828,59.5,7.4,1,100.0,20,133,1500,55,133,0.0,0.0,57.0,664.0,0.0,33.0,32.0,0.0,3153.0,2057
1745265113,1.5733333333333333,0.72,0.0,1.493,0,3380.15991,0,0.0,0.0,662,114,0.0,629.79999,0,0.0,0,0,0,0.0,2058,54,0.0,118,272451,walking,56,3380.16,629.8,1.493,0.5,133,422640634,-984207719,106,38.28730010986328,,,,768.0,34,2025-04-21 19:51:53,8.478123664855957,59.5,7.5,1,100.0,20,133,1500,55,133,,0.0,57.0,662.0,0.0,33.0,32.0,0.0,3153.0,2058
1745265114,1.5733333333333333,0.72,0.0,1.484,0,3381.80005,0,0.0,0.0,664,114,0.0,629.79999,0,0.0,0,0,0,0.0,2059,54,0.0,118,272574,walking,57,3381.8,629.8,1.484,0.0,134,422640595,-984207925,105,38.939979553222656,,,,765.0,34,2025-04-21 19:51:54,6.695301532745361,59.5,7.4,1,,20,133,1491,55,134,0.0,0.0,57.0,664.0,0.0,33.0,32.0,0.0,3047.0,2059
1745265115,1.6,0.72,0.0,1.484,0,3383.5,0,0.0,0.0,664,114,0.0,629.79999,0,0.0,0,0,0,0.0,2060,54,0.0,120,272695,walking,57,3383.5,629.8,1.484,0.0,133,422640585,-984208103,101,40.205223083496094,,,,756.0,34,2025-04-21 19:51:55,4.246577262878418,58.5,7.31,1,,20,133,1491,55,133,532.0,0.0,57.0,664.0,0.0,33.0,32.0,0.0,3047.0,2060
1745265116,1.6,0.72,0.0,1.474,0,3384.87012,0,0.0,0.0,668,114,0.0,629.79999,0,0.0,0,0,0,0.0,2061,54,0.0,120,272813,walking,57,3384.87,629.8,1.474,0.0,133,422640566,-984208264,98,41.15164566040039,,,,751.0,33,2025-04-21 19:51:56,1.807787537574768,56.5,7.31,1,100.0,20,133,1481,55,133,,0.0,57.0,668.0,0.0,33.0,32.0,0.0,3047.0,2061
1745265117,1.64,0.72,0.0,1.474,0,3386.36011,0,0.0,0.0,668,114,0.0,629.59998,0,0.0,0,0,0,0.0,2062,54,0.0,123,272928,walking,57,3386.36,629.5999999999999,1.474,0.0,133,422640558,-984208423,104,38.4803352355957,,,,778.0,34,2025-04-21 19:51:57,0.0,55.5,7.12,1,100.0,20,133,1481,55,133,528.0,0.0,57.0,668.0,0.0,33.0,32.0,0.0,3047.0,2062
1745265118,1.6666666666666667,0.72,0.0,1.474,0,3387.73999,0,0.0,0.0,672,114,0.0,629.59998,0,0.0,0,0,0,0.0,2063,54,0.0,125,273039,walking,56,3387.74,629.5999999999999,1.474,0.5,132,422640529,-984208630,111,35.20029067993164,,,,777.0,34,2025-04-21 19:51:58,0.0,53.5,6.81,1,100.0,20,133,1481,55,132,8096.0,0.0,57.0,672.0,0.0,33.0,32.0,0.0,3047.0,2063
1745265119,1.6933333333333334,0.72,0.0,1.474,0,3388.82007,0,0.0,0.0,674,114,0.0,629.59998,0,0.0,0,0,0,0.0,2064,54,0.0,127,273148,walking,56,3388.82,629.5999999999999,1.474,0.5,133,422640504,-984208775,110,34.63258743286133,,,,780.0,34,2025-04-21 19:51:59,0.0,52.5,6.81,1,100.0,20,132,1481,55,133,469.0,0.0,57.0,674.0,0.0,33.0,32.0,0.0,3173.0,2064
1745265120,1.72,0.72,0.0,1.474,0,3390.29004,0,0.0,0.0,674,114,0.0,629.59998,0,0.0,0,0,0,0.0,2065,54,0.0,129,273258,walking,56,3390.29,629.5999999999999,1.474,0.5,133,422640417,-984208960,109,33.97340393066406,,,,784.0,33,2025-04-21 19:52:00,0.0,52.5,6.62,1,100.0,20,133,1477,55,133,,0.0,57.0,674.0,0.0,33.0,32.0,0.0,3173.0,2065
1745265121,1.7466666666666666,0.72,0.0,1.474,0,3391.87012,0,0.0,0.0,674,114,0.0,629.59998,0,0.0,0,0,0,0.0,2066,54,0.0,131,273367,walking,56,3391.87,629.5999999999999,1.474,0.0,133,422640406,-984209177,108,33.34599304199219,,,,783.0,33,2025-04-21 19:52:01,0.0,51.7,6.62,1,100.0,20,133,1477,55,133,0.0,0.0,57.0,674.0,0.0,33.0,32.0,0.0,3173.0,2066
1745265122,1.76,0.72,0.0,1.474,0,3393.53003,0,0.0,0.0,674,114,0.0,629.59998,0,0.0,0,0,0,0.0,2067,54,0.0,132,273478,walking,56,3393.53,629.5999999999999,1.474,0.5,132,422640385,-984209398,100,35.5528450012207,,,,772.0,34,2025-04-21 19:52:02,0.0,52.5,6.71,1,100.0,20,133,1477,55,132,457.0,0.0,57.0,674.0,0.0,32.0,32.0,0.0,3173.0,2067
1745265123,1.7733333333333334,0.72,0.0,1.474,0,3395.1499,0,0.0,0.0,676,114,0.0,629.59998,0,0.0,0,0,0,0.0,2068,54,0.0,133,273590,walking,56,3395.15,629.5999999999999,1.474,0.5,132,422640364,-984209602,101,35.36907958984375,,,,776.0,34,2025-04-21 19:52:03,0.0,53.5,6.81,1,100.0,20,133,1477,55,132,471.0,0.0,57.0,676.0,0.0,32.0,32.0,0.0,3173.0,2068
1745265124,1.76,0.72,0.0,1.474,0,3396.67993,0,0.0,0.0,676,114,0.0,629.59998,0,0.0,0,0,0,0.0,2069,54,0.0,132,273701,walking,56,3396.68,629.5999999999999,1.474,0.5,132,422640339,-984209803,101,35.36379623413086,,,,792.0,34,2025-04-21 19:52:04,0.0,53.5,6.71,1,100.0,20,132,1477,55,132,487.0,0.0,57.0,676.0,0.0,32.0,32.0,0.0,3257.0,2069
1745265125,1.76,0.72,0.0,1.484,0,3397.77002,0,0.0,0.0,678,112,0.0,629.79999,0,0.0,0,0,0,0.0,2070,54,0.0,132,273811,walking,56,3397.77,629.8,1.484,0.5,132,422640292,-984209960,102,35.27033615112305,,,,791.0,34,2025-04-21 19:52:05,0.0,52.5,6.62,1,100.0,20,132,1486,55,132,,0.0,56.0,678.0,0.0,32.0,32.0,0.0,3257.0,2070
1745265126,1.7333333333333334,0.72,0.0,1.484,0,3398.91992,0,0.0,0.0,680,112,0.0,629.79999,0,0.0,0,0,0,0.0,2071,54,0.0,130,273923,walking,56,3398.92,629.8,1.484,0.5,132,422640265,-984210116,102,35.41785430908203,,,,788.0,34,2025-04-21 19:52:06,0.0,52.5,6.53,1,100.0,20,132,1486,55,132,0.0,0.0,56.0,680.0,0.0,32.0,32.0,0.0,3257.0,2071
1745265127,1.6933333333333334,0.72,0.0,1.484,0,3400.21997,0,0.0,0.0,680,112,0.0,629.79999,0,0.0,0,0,0,0.0,2072,54,0.0,127,274038,walking,56,3400.22,629.8,1.484,0.5,132,422640219,-984210286,102,35.5531120300293,,,,786.0,34,2025-04-21 19:52:07,0.0,52.5,6.53,1,100.0,20,132,1486,55,132,508.0,0.0,56.0,680.0,0.0,32.0,32.0,0.0,3257.0,2072
1745265128,1.6666666666666667,0.72,0.0,1.474,0,3401.1499,0,0.0,0.0,684,112,0.0,629.79999,0,0.0,0,0,0,0.0,2073,54,0.0,125,274155,walking,56,3401.15,629.8,1.474,0.5,132,422640169,-984210390,95,38.27138137817383,,,,781.0,34,2025-04-21 19:52:08,0.0,51.7,6.43,1,,20,132,1481,55,132,0.0,0.0,56.0,684.0,0.0,32.0,32.0,0.0,3257.0,2073
1745265129,1.64,0.72,0.0,1.465,0,3402.19995,0,0.0,0.0,684,112,0.0,630.0,0,0.0,0,0,0,0.0,2074,54,0.0,123,274272,walking,56,3402.2,630.0,1.465,0.5,132,422640128,-984210509,96,38.0258674621582,,,,768.0,34,2025-04-21 19:52:09,0.0,50.7,6.25,1,,20,132,1472,55,132,0.0,0.0,56.0,684.0,0.0,32.0,32.0,0.0,3257.0,2074
1745265130,1.64,0.72,0.0133333333333333,1.456,0,3403.3501,0,0.0,0.0,686,112,0.0,630.20001,0,0.0,0,0,0,0.0,2075,54,0.0,123,274387,walking,56,3403.35,630.2,1.456,0.5,132,422640079,-984210646,96,37.70491409301758,,,,744.0,34,2025-04-21 19:52:10,0.0,49.7,6.25,1,100.0,20,132,1463,55,132,0.0,1.0,56.0,686.0,0.0,32.0,32.0,0.0,3195.0,2075
1745265131,1.6266666666666667,0.72,0.0133333333333333,1.437,0,3404.40991,0,0.0,0.0,686,112,0.0,630.20001,0,0.0,0,0,0,0.0,2076,54,0.0,122,274497,walking,56,3404.41,630.2,1.437,0.5,132,422640011,-984210794,96,37.23469924926758,,,,722.0,34,2025-04-21 19:52:11,0.0,46.7,6.25,1,100.0,20,131,1444,55,132,0.0,1.0,56.0,686.0,0.0,32.0,32.0,0.0,3195.0,2076
1745265132,1.6,0.72,0.0133333333333333,1.428,0,3405.82007,0,0.0,0.0,686,112,0.0,630.20001,0,0.0,0,0,0,0.0,2077,54,0.0,120,274606,walking,56,3405.82,630.2,1.428,0.5,131,422639950,-984210966,101,35.32526397705078,,,,704.0,34,2025-04-21 19:52:12,0.0,45.7,6.34,1,100.0,20,132,1435,55,131,0.0,1.0,56.0,686.0,0.0,32.0,32.0,0.0,3195.0,2077
1745265133,1.5733333333333333,0.72,0.0133333333333333,1.428,0,3407.61011,0,0.0,0.0,686,112,0.0,630.20001,0,0.0,0,0,0,0.0,2078,54,0.0,118,274713,walking,56,3407.61,630.2,1.428,0.5,132,422639918,-984211198,106,33.75001907348633,,,,704.0,34,2025-04-21 19:52:13,0.0,45.7,6.34,1,100.0,20,131,1435,55,132,0.0,1.0,56.0,686.0,0.0,32.0,32.0,0.0,3195.0,2078
1745265134,1.56,0.72,0.0133333333333333,1.418,0,3409.48999,0,0.0,0.0,684,112,0.0,630.20001,0,0.0,0,0,0,0.0,2079,54,0.0,117,274819,walking,56,3409.49,630.2,1.418,0.5,132,422639886,-984211437,118,30.588655471801758,,,,704.0,33,2025-04-21 19:52:14,0.0,46.7,6.34,1,100.0,20,132,1425,55,132,0.0,1.0,56.0,684.0,0.0,32.0,32.0,0.0,3195.0,2079
1745265135,1.5333333333333334,0.72,0.0133333333333333,1.409,0,3411.18994,0,0.0,0.0,684,112,0.0,630.20001,0,0.0,0,0,0,0.0,2080,54,0.0,115,274925,walking,57,3411.19,630.2,1.409,0.0,132,422639890,-984211635,122,29.98749542236328,,,,697.0,34,2025-04-21 19:52:15,0.0,47.7,6.62,1,100.0,20,132,1416,55,132,0.0,1.0,56.0,684.0,0.0,32.0,32.0,0.0,3075.0,2080
1745265136,1.5466666666666666,0.72,0.0133333333333333,1.418,0,3412.87988,0,0.0,0.0,684,114,0.0,630.20001,0,0.0,0,0,0,0.0,2081,54,0.0,116,275032,walking,57,3412.88,630.2,1.418,0.0,133,422639824,-984211842,123,29.95156478881836,,,,719.0,34,2025-04-21 19:52:16,0.0,48.7,6.53,1,100.0,20,132,1444,55,133,516.0,1.0,57.0,684.0,0.0,32.0,32.0,0.0,3075.0,2081
1745265137,1.52,0.72,0.0133333333333333,1.428,0,3414.28003,0,0.0,0.0,678,114,0.0,630.20001,0,0.0,0,0,0,0.0,2082,54,0.0,114,275140,walking,57,3414.28,630.2,1.428,0.0,133,422639766,-984212025,119,30.761980056762695,,,,777.0,34,2025-04-21 19:52:17,0.0,48.7,6.53,1,100.0,20,132,1453,55,133,0.0,1.0,57.0,678.0,0.0,32.0,32.0,0.0,3075.0,2082
1745265138,1.5333333333333334,0.72,0.0,1.428,0,3415.98999,0,0.0,0.0,682,114,0.0,630.0,0,0.0,0,0,0,0.0,2083,54,0.0,115,275253,walking,57,3415.99,630.0,1.428,0.0,133,422639722,-984212234,115,31.836713790893555,,,,810.0,34,2025-04-21 19:52:18,0.0,50.7,6.53,1,100.0,20,133,1453,55,133,0.0,0.0,57.0,682.0,0.0,32.0,32.0,0.0,3075.0,2083
1745265139,1.56,0.72,0.0,1.437,0,3417.37988,0,0.0,0.0,680,114,0.0,630.20001,0,0.0,0,0,0,0.0,2084,54,0.0,117,275367,walking,56,3417.38,630.2,1.437,0.5,133,422639700,-984212418,105,34.970558166503906,,,,812.0,34,2025-04-21 19:52:19,0.0,50.7,6.43,1,100.0,20,134,1463,55,133,0.0,0.0,57.0,680.0,0.0,31.0,32.0,0.0,3152.0,2084
1745265140,1.56,0.72,0.0,1.437,0,3418.75,0,0.0,0.0,680,114,0.0,630.20001,0,0.0,0,0,0,0.0,2085,54,0.0,117,275484,walking,56,3418.75,630.2,1.437,0.5,134,422639653,-984212605,100,35.855987548828125,,,,805.0,34,2025-04-21 19:52:20,0.0,50.7,6.43,1,100.0,20,133,1463,55,134,,0.0,57.0,680.0,0.0,31.0,32.0,0.0,3152.0,2085
1745265141,1.56,0.72,0.0,1.446,0,3420.22998,0,0.0,0.0,676,114,0.0,630.20001,0,0.0,0,0,0,0.0,2086,54,0.0,117,275602,walking,56,3420.23,630.2,1.446,0.5,134,422639585,-984212802,98,36.62458038330078,,,,801.0,33,2025-04-21 19:52:21,0.0,50.7,6.34,1,100.0,20,134,1472,55,134,0.0,0.0,57.0,676.0,0.0,31.0,32.0,0.0,3152.0,2086
1745265142,1.56,0.72,0.0,1.446,0,3421.71997,0,0.0,0.0,676,114,0.0,630.40002,0,0.0,0,0,0,0.0,2087,54,0.0,117,275720,walking,56,3421.72,630.4000000000001,1.446,0.5,134,422639506,-984212963,97,36.95022964477539,,,,795.0,33,2025-04-21 19:52:22,0.0,50.7,6.34,1,100.0,20,134,1472,55,134,0.0,0.0,57.0,676.0,0.0,31.0,32.0,0.0,3152.0,2087
1745265143,1.586666666666667,0.72,0.0,1.446,0,3422.93994,0,0.0,0.0,676,114,0.0,630.40002,0,0.0,0,0,0,0.0,2088,54,0.0,119,275841,walking,57,3422.94,630.4000000000001,1.446,0.0,134,422639435,-984213119,95,37.37853240966797,,,,775.0,34,2025-04-21 19:52:23,0.0,51.7,6.43,1,100.0,20,134,1474,55,134,526.0,0.0,57.0,676.0,0.0,31.0,32.0,0.0,3152.0,2088
