Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1745264753,1.52,0.72,0,1.353,0,2820.62988,0,0,0,678,114,0,630.20001,0,0,0,0,0,0
1745264754,1.52,0.72,0.013333333333333334,1.353,0,2822.26001,0,0,0,674,114,0,630,0,0,0,0,0,0
1745264755,1.52,0.72,0.013333333333333334,1.344,0,2823.82007,0,0,0,676,114,0,630,0,0,0,0,0,0
1745264756,1.5333333333333334,0.72,0.013333333333333334,1.344,0,2825.33008,0,0,0,674,114,0,630,0,0,0,0,0,0
1745264757,1.5333333333333334,0.72,0.013333333333333334,1.344,0,2826.90991,0,0,0,674,114,0,630,0,0,0,0,0,0
1745264758,1.5333333333333334,0.72,0.013333333333333334,1.353,0,2828.5,0,0,0,674,114,0,630,0,0,0,0,0,0
1745264759,1.5333333333333334,0.72,0.013333333333333334,1.353,0,2830.09009,0,0,0,672,114,0,630.20001,0,0,0,0,0,0
1745264760,1.52,0.72,0.013333333333333334,1.362,0,2831.88989,0,0,0,672,114,0,630.40002,0,0,0,0,0,0
1745264761,1.52,0.72,0.013333333333333334,1.372,0,2833.32007,0,0,0,672,114,0,630.59998,0,0,0,0,0,0
1745264762,1.4933333333333334,0.72,0.013333333333333334,1.372,0,2834.63989,0,0,0,672,114,0,630.59998,0,0,0,0,0,0
1745264763,1.4933333333333334,0.72,0.013333333333333334,1.39,0,2836.09009,0,0,0,672,114,0,630.59998,0,0,0,0,0,0
1745264764,1.52,0.72,0.013333333333333334,1.39,0,2837.02002,0,0,0,670,114,0,630.59998,0,0,0,0,0,0
1745264765,1.52,0.72,0.013333333333333334,1.39,0,2838.34009,0,0,0,670,114,0,630.79999,0,0,0,0,0,0
1745264766,1.4933333333333334,0.72,0.013333333333333334,1.39,0,2839.62012,0,0,0,670,114,0,630.79999,0,0,0,0,0,0
1745264767,1.4933333333333334,0.72,0.013333333333333334,1.381,0,2841.02002,0,0,0,672,114,0,630.79999,0,0,0,0,0,0
1745264768,1.4933333333333334,0.72,0.013333333333333334,1.381,0,2842.42993,0,0,0,672,114,0,630.79999,0,0,0,0,0,0
1745264769,1.5066666666666666,0.72,0.013333333333333334,1.381,0,2844.32007,0,0,0,672,114,0,630.79999,0,0,0,0,0,0
1745264770,1.4933333333333334,0.72,0.02666666666666667,1.381,0,2845.96997,0,0,0,674,114,0,631,0,0,0,0,0,0
1745264771,1.4933333333333334,0.72,0.02666666666666667,1.381,0,2847.59009,0,0,0,674,114,0,631,0,0,0,0,0,0
1745264772,1.5066666666666666,0.72,0.02666666666666667,1.39,0,2849.22998,0,0,0,672,114,0,631,0,0,0,0,0,0
1745264773,1.52,0.72,0.013333333333333334,1.39,0,2851.62988,0,0,0,670,114,0,631,0,0,0,0,0,0
1745264774,1.52,0.72,0.013333333333333334,1.4,0,2853.83008,0,0,0,670,114,0,631,0,0,0,0,0,0
1745264775,1.5333333333333334,0.72,0.013333333333333334,1.409,0,2855.96997,0,0,0,670,114,0,631,0,0,0,0,0,0
1745264776,1.5333333333333334,0.72,0.013333333333333334,1.428,0,2857.67993,0,0,0,670,116,0,631,0,0,0,0,0,0
1745264777,1.5333333333333334,0.72,0.013333333333333334,1.446,0,2859.87988,0,0,0,670,116,0,631.20001,0,0,0,0,0,0
1745264778,1.5333333333333334,0.72,0.013333333333333334,1.465,0,2861.33008,0,0,0,664,116,0,631.20001,0,0,0,0,0,0
1745264779,1.52,0.72,0,1.474,0,2862.98999,0,0,0,662,116,0,631.20001,0,0,0,0,0,0
1745264780,1.5066666666666666,0.72,0,1.54,0,2864.81006,0,0,0,662,116,0,631.20001,0,0,0,0,0,0
1745264781,1.5066666666666666,0.72,0,1.568,0,2866.29004,0,0,0,660,116,0,631.40002,0,0,0,0,0,0
1745264782,1.4933333333333334,0.72,0,1.568,0,2867.3999,0,0,0,660,116,0,631.40002,0,0,0,0,0,0
1745264783,1.4666666666666666,0.72,0,1.577,0,2868.29004,0,0,0,662,116,0,631.59998,0,0,0,0,0,0
1745264784,1.44,0.72,0,1.577,0,2869.26001,0,0,0,670,114,0,631.79999,0,0,0,0,0,0
1745264785,1.4133333333333333,0.72,0,1.456,0,2870.11011,0,0,0,670,114,0,632,0,0,0,0,0,0
1745264786,1.4133333333333333,0.72,0,1.353,0,2870.8999,0,0,0,670,114,0,632,0,0,0,0,0,0
1745264787,1.4,0.72,0,1.316,0,2872.1001,0,0,0,678,114,0,632,0,0,0,0,0,0
1745264788,1.4,0.72,0,1.269,0,2873.22998,0,0,0,684,112,0,632,0,0,0,0,0,0
1745264789,1.4,0.72,0,1.269,0,2874.25,0,0,0,686,112,0,632,0,0,0,0,0,0
1745264790,1.4,0.72,0,1.278,0,2875.71997,0,0,0,686,112,0,632,0,0,0,0,0,0
1745264791,1.3866666666666667,0.72,0,1.278,0,2877.70996,0,0,0,692,112,0,632,0,0,0,0,0,0
1745264792,1.4133333333333333,0.72,0,1.288,0,2879.6499,0,0,0,692,112,0,631.79999,0,0,0,0,0,0
1745264793,1.44,0.72,0,1.334,0,2881.5,0,0,0,692,112,0,631.79999,0,0,0,0,0,0
1745264794,1.4533333333333334,0.72,0,1.456,0,2883.3501,0,0,0,692,112,0,631.79999,0,0,0,0,0,0
1745264795,1.4666666666666666,0.72,0,1.577,0,2885.02002,0,0,0,690,112,0,631.79999,0,0,0,0,0,0
1745264796,1.48,0.72,0,1.577,0,2885.82007,0,0,0,690,112,0,631.79999,0,0,0,0,0,0
1745264797,1.48,0.72,0,1.586,0,2887.08008,0,0,0,690,112,0,631.79999,0,0,0,0,0,0
1745264798,1.4933333333333334,0.72,0,1.586,0,2888.40991,0,0,0,686,112,0,631.79999,0,0,0,0,0,0
1745264799,1.48,0.72,0,1.381,0,2889.76001,0,0,0,684,112,0,631.79999,0,0,0,0,0,0
1745264800,1.48,0.72,0,1.381,0,2891.12988,0,0,0,684,112,0,631.79999,0,0,0,0,0,0
1745264801,1.48,0.72,0,1.39,0,2892.15991,0,0,0,690,112,0,631.79999,0,0,0,0,0,0
1745264802,1.4666666666666666,0.72,0,1.4,0,2893.22998,0,0,0,690,112,0,631.79999,0,0,0,0,0,0
1745264803,1.4666666666666666,0.72,0,1.4,0,2894.65991,0,0,0,690,112,0,631.59998,0,0,0,0,0,0
1745264804,1.4666666666666666,0.72,0,1.381,0,2895.88989,0,0,0,692,112,0,631.79999,0,0,0,0,0,0
1745264805,1.4533333333333334,0.72,0,1.372,0,2897.77002,0,0,0,696,112,0,631.79999,0,49.62,0,0,0,0
1745264806,1.4533333333333334,0.72,0,1.372,0,2899.51001,0,0,0,698,110,0,631.79999,0,49.62,0,0,0,0
1745264807,1.44,0.72,0,1.372,0,2901.03003,0,0,0,698,110,0,631.79999,0,0,0,0,0,0
1745264808,1.4533333333333334,0.72,0,1.419,0,2902.73999,0,0,0,702,110,0,631.79999,0,0,0,0,0,0
1745264809,1.48,0.72,0,1.437,0,2904.3999,0,0,0,702,110,0,631.59998,0,0,0,0,0,0
1745264810,1.48,0.72,0,1.437,0,2906.03003,0,0,0,702,110,0,631.59998,0,0,0,0,0,0
1745264811,1.4933333333333334,0.72,0,1.456,0,2907.42993,0,0,0,702,110,0,631.59998,0,0,0,0,0,0
1745264812,1.5333333333333334,0.72,0,1.465,0,2908.47998,0,0,0,704,110,0,631.59998,0,0,0,0,0,0
1745264813,1.5333333333333334,0.72,0,1.465,0,2909.36011,0,0,0,704,110,0,631.59998,0,0,0,0,0,0
1745264814,1.5333333333333334,0.72,0.013333333333333334,1.465,0,2910.16992,0,0,0,702,110,0,631.59998,0,0,0,0,0,0
1745264815,1.5333333333333334,0.72,0.013333333333333334,1.456,0,2911.37988,0,0,0,700,110,0,631.59998,0,0,0,0,0,0
1745264816,1.52,0.72,0.013333333333333334,1.447,0,2913.27002,0,0,0,700,110,0,631.59998,0,0,0,0,0,0
1745264817,1.56,0.72,0.013333333333333334,1.437,0,2914.71997,0,0,0,694,112,0,631.59998,0,0,0,0,0,0
1745264818,1.56,0.72,0.013333333333333334,1.437,0,2916.18994,0,0,0,688,112,0,631.40002,0,0,0,0,0,0
1745264819,1.56,0.72,0.013333333333333334,1.437,0,2918.02002,0,0,0,684,112,0,631.40002,0,0,0,0,0,0
1745264820,1.56,0.72,0.013333333333333334,1.437,0,2920,0,0,0,684,112,0,631.40002,0,0,0,0,0,0
1745264821,1.5466666666666666,0.72,0,1.437,0,2921.87988,0,0,0,678,114,0,631.40002,0,0,0,0,0,0
1745264822,1.56,0.72,0,1.456,0,2923.62012,0,0,0,678,114,0,631.20001,0,0,0,0,0,0
1745264823,1.5733333333333333,0.72,0,1.465,0,2925.31006,0,0,0,666,114,0,631.20001,0,0,0,0,0,0
1745264824,1.6,0.72,0,1.475,0,2926.91992,0,0,0,662,114,0,631,0,0,0,0,0,0
1745264825,1.6,0.72,0,1.484,0,2928.77002,0,0,0,660,114,0,631,0,0,0,0,0,0
1745264826,1.6133333333333333,0.72,0,1.493,0,2930.5,0,0,0,660,116,0,631,0,0,0,0,0,0
1745264827,1.6,0.72,0,1.493,0,2932.3501,0,0,0,658,116,0,631.20001,0,0,0,0,0,0
1745264828,1.6,0.72,0,1.503,0,2933.63989,0,0,0,662,116,0,631.20001,0,0,0,0,0,0
1745264829,1.6,0.72,0,1.512,0,2935.12012,0,0,0,662,114,0,631.40002,0,0,0,0,0,0
1745264830,1.6,0.72,0,1.521,0,2936.56006,0,0,0,658,116,0,631.59998,0,0,0,0,0,0
1745264831,1.6,0.72,0,1.521,0,2937.94995,0,0,0,658,116,0,631.59998,0,0,0,0,0,0
1745264832,1.6133333333333333,0.72,0,1.521,0,2939.45996,0,0,0,656,116,0,631.59998,0,0,0,0,0,0
1745264833,1.6266666666666667,0.72,0,1.521,0,2940.96997,0,0,0,662,116,0,631.59998,0,0,0,0,0,0
1745264834,1.6,0.72,0,1.521,0,2942.23999,0,0,0,662,116,0,631.59998,0,0,0,0,0,0
1745264835,1.6,0.72,0,1.521,0,2943.62012,0,0,0,662,116,0,631.59998,0,0,0,0,0,0
1745264836,1.6,0.72,0,1.521,0,2944.81006,0,0,0,658,116,0,631.59998,0,0,0,0,0,0
1745264837,1.6133333333333333,0.72,0,1.512,0,2945.95996,0,0,0,658,116,0,631.59998,0,0,0,0,0,0
1745264838,1.6266666666666667,0.72,0,1.512,0,2947.31006,0,0,0,660,116,0,631.59998,0,0,0,0,0,0
1745264839,1.6266666666666667,0.72,0,1.512,0,2948.36011,0,0,0,660,116,0,631.59998,0,0,0,0,0,0
1745264840,1.64,0.72,0,1.502,0,2949.72998,0,0,0,664,114,0,631.40002,0,0,0,0,0,0
1745264841,1.64,0.72,0,1.502,0,2951.52002,0,0,0,664,114,0,631.40002,0,0,0,0,0,0
1745264842,1.64,0.72,0,1.493,0,2953.32007,0,0,0,664,114,0,631.40002,0,0,0,0,0,0
1745264843,1.6266666666666667,0.72,0,1.493,0,2955.36011,0,0,0,664,114,0,631.40002,0,0,0,0,0,0
1745264844,1.5866666666666667,0.72,0,1.493,0,2957.11011,0,0,0,664,114,0,631.40002,0,0,0,0,0,0
1745264845,1.6,0.72,0,1.502,0,2958.76001,0,0,0,662,114,0,631.40002,0,0,0,0,0,0
1745264846,1.6,0.72,0,1.512,0,2960.56006,0,0,0,662,114,0,631.20001,0,0,0,0,0,0
1745264847,1.5866666666666667,0.72,0,1.512,0,2962.36011,0,0,0,664,114,0,631.20001,0,0,0,0,0,0
1745264848,1.5866666666666667,0.72,0,1.521,0,2964.19995,0,0,0,664,114,0,631.20001,0,0,0,0,0,0
1745264849,1.5866666666666667,0.72,0,1.53,0,2965.79004,0,0,0,668,116,0,631.20001,0,0,0,0,0,0
1745264850,1.5733333333333333,0.72,0,1.54,0,2967.6499,0,0,0,662,116,0,631,0,0,0,0,0,0
1745264851,1.56,0.72,0,1.54,0,2969.45996,0,0,0,662,116,0,631,0,0,0,0,0,0
1745264852,1.56,0.72,0,1.549,0,2971.28003,0,0,0,660,116,0,631,0,0,0,0,0,0
1745264853,1.56,0.72,0,1.558,0,2972.59009,0,0,0,660,116,0,630.79999,0,0,0,0,0,0
1745264854,1.5733333333333333,0.72,0,1.568,0,2973.67993,0,0,0,660,116,0,630.79999,0,0,0,0,0,0
1745264855,1.5733333333333333,0.72,0,1.568,0,2975.1001,0,0,0,660,116,0,630.79999,0,0,0,0,0,0
1745264856,1.5733333333333333,0.72,0,1.568,0,2976.62988,0,0,0,660,116,0,630.79999,0,0,0,0,0,0
1745264857,1.5866666666666667,0.72,0,1.558,0,2977.8501,0,0,0,662,116,0,630.59998,0,0,0,0,0,0
1745264858,1.5733333333333333,0.72,0,1.558,0,2979.01001,0,0,0,662,116,0,630.59998,0,0,0,0,0,0
1745264859,1.5733333333333333,0.72,0,1.558,0,2979.97998,0,0,0,662,116,0,630.59998,0,0,0,0,0,0
1745264860,1.5466666666666666,0.72,0,1.549,0,2981.18994,0,0,0,664,114,0,630.59998,0,0,0,0,0,0
1745264861,1.5466666666666666,0.72,0,1.54,0,2982.77002,0,0,0,670,114,0,630.59998,0,0,0,0,0,0
1745264862,1.52,0.72,0,1.53,0,2984.16992,0,0,0,670,112,0,630.40002,0,0,0,0,0,0
1745264863,1.5066666666666666,0.72,0,1.521,0,2985.31006,0,0,0,682,112,0,630.40002,0,0,0,0,0,0
1745264864,1.4933333333333334,0.72,0,1.521,0,2986.67993,0,0,0,688,112,0,630.40002,0,0,0,0,0,0
1745264865,1.4666666666666666,0.72,0,1.521,0,2988.18994,0,0,0,694,112,0,630.40002,0,0,0,0,0,0
1745264866,1.4533333333333334,0.72,0,1.512,0,2989.75,0,0,0,700,110,0,630.40002,0,0,0,0,0,0
1745264867,1.4,0.7066666666666667,0,1.512,0,2990.8999,0,0,0,700,110,0,630.59998,0,0,0,0,0,0
1745264868,1.3733333333333333,0.7066666666666667,0,1.512,0,2991.91992,0,0,0,708,108,0,630.59998,0,0,0,0,0,0
1745264869,1.3466666666666667,0.7066666666666667,0,1.503,0,2992.76001,0,0,0,708,108,0,630.59998,0,0,0,0,0,0
1745264870,1.3466666666666667,0.7066666666666667,0,1.503,0,2993.8501,0,0,0,722,108,0,630.59998,0,0,0,0,0,0
1745264871,1.32,0.7066666666666667,0,1.493,0,2995.26001,0,0,0,730,106,0,630.59998,0,0,0,0,0,0
1745264872,1.3066666666666666,0.7066666666666667,0,1.475,0,2997.07007,0,0,0,730,106,0,630.59998,0,0,0,0,0,0
1745264873,1.2933333333333332,0.7066666666666667,0,1.465,0,2998.88989,0,0,0,738,106,0,630.59998,0,0,0,0,0,0
1745264874,1.28,0.7066666666666667,0,1.465,0,2999.61011,0,0,0,742,106,0,630.59998,0,0,0,0,0,0
1745264875,1.28,0.7066666666666667,0,1.465,0,3000.80005,0,0,0,742,106,0,630.59998,0,0,0,0,0,0
1745264876,1.2666666666666666,0.7066666666666667,0,1.465,0,3001.91992,0,0,0,742,106,0,630.59998,0,0,0,0,0,0
1745264877,1.2666666666666666,0.7066666666666667,0,1.456,0,3002.77002,0,0,0,746,104,0,630.59998,0,0,0,0,0,0
1745264878,1.2666666666666666,0.7066666666666667,0,1.456,0,3004.11011,0,0,0,748,104,0,630.59998,0,0,0,0,0,0
1745264879,1.2666666666666666,0.7066666666666667,0,1.447,0,3005.55005,0,0,0,748,104,0,630.59998,0,0,0,0,0,0
1745264880,1.2666666666666666,0.7066666666666667,0,1.437,0,3006.68994,0,0,0,746,106,0,630.59998,0,0,0,0,0,0
1745264881,1.2666666666666666,0.7066666666666667,0,1.428,0,3008.19995,0,0,0,744,106,0,630.40002,0,0,0,0,0,0
1745264882,1.2666666666666666,0.7066666666666667,0,1.428,0,3009.71997,0,0,0,742,106,0,630.40002,0,0,0,0,0,0
1745264883,1.28,0.7066666666666667,0,1.419,0,3010.67993,0,0,0,742,106,0,630.40002,0,0,0,0,0,0
1745264884,1.2933333333333332,0.7066666666666667,0,1.419,0,3011.52002,0,0,0,742,106,0,630.40002,0,0,0,0,0,0
1745264885,1.2933333333333332,0.7066666666666667,0,1.419,0,3012.56006,0,0,0,738,106,0,630.40002,0,0,0,0,0,0
1745264886,1.32,0.7066666666666667,0,1.409,0,3013.57007,0,0,0,736,106,0,630.40002,0,0,0,0,0,0
1745264887,1.32,0.7066666666666667,0.013333333333333334,1.391,0,3014.77002,0,0,0,736,106,0,630.40002,0,0,0,0,0,0
1745264888,1.32,0.7066666666666667,0.013333333333333334,1.381,0,3016.19995,0,0,0,738,106,0,630.40002,0,0,0,0,0,0
1745264889,1.3466666666666667,0.7066666666666667,0.013333333333333334,1.372,0,3018.09009,0,0,0,738,106,0,630.20001,0,0,0,0,0,0
1745264890,1.3466666666666667,0.7066666666666667,0.013333333333333334,1.363,0,3019.78003,0,0,0,738,106,0,630.20001,0,0,0,0,0,0
1745264891,1.3733333333333333,0.7066666666666667,0.013333333333333334,1.363,0,3020.84009,0,0,0,736,106,0,630.20001,0,0,0,0,0,0
1745264892,1.3733333333333333,0.7066666666666667,0,1.372,0,3022.1499,0,0,0,742,106,0,630.20001,0,0,0,0,0,0
1745264893,1.3733333333333333,0.7066666666666667,0,1.372,0,3023.51001,0,0,0,742,106,0,630.20001,0,0,0,0,0,0
1745264894,1.3733333333333333,0.7066666666666667,0,1.363,0,3024.61011,0,0,0,742,106,0,630.20001,0,0,0,0,0,0
1745264895,1.3733333333333333,0.7066666666666667,0,1.363,0,3025.87012,0,0,0,746,106,0,630.20001,0,0,0,0,0,0
1745264896,1.4,0.7066666666666667,0,1.363,0,3027.47998,0,0,0,746,106,0,630.20001,0,0,0,0,0,0
1745264897,1.4,0.7066666666666667,0,1.353,0,3028.83008,0,0,0,746,106,0,630.20001,0,0,0,0,0,0
1745264898,1.4133333333333333,0.7066666666666667,0,1.344,0,3030.5,0,0,0,746,106,0,630.20001,0,0,0,0,0,0
1745264899,1.4266666666666667,0.7066666666666667,0,1.344,0,3032.1001,0,0,0,748,106,0,630.20001,0,0,0,0,0,0
1745264900,1.44,0.7066666666666667,0,1.353,0,3033.61011,0,0,0,746,106,0,630.20001,0,0,0,0,0,0
1745264901,1.44,0.7066666666666667,0,1.353,0,3034.62012,0,0,0,746,106,0,630,0,0,0,0,0,0
1745264902,1.4266666666666667,0.7066666666666667,0,1.353,0,3035.61011,0,0,0,748,104,0,630,0,0,0,0,0,0
1745264903,1.4133333333333333,0.7066666666666667,0,1.353,0,3036.84009,0,0,0,748,104,0,630,0,0,0,0,0,0
1745264904,1.4266666666666667,0.7066666666666667,0,1.353,0,3038.36011,0,0,0,748,104,0,630,0,0,0,0,0,0
1745264905,1.4266666666666667,0.7066666666666667,0,1.334,0,3039.67993,0,0,0,746,104,0,630,0,0,0,0,0,0
1745264906,1.4,0.7066666666666667,0,1.334,0,3041.07007,0,0,0,744,104,0,630,0,0,0,0,0,0
1745264907,1.3866666666666667,0.7066666666666667,0,1.334,0,3042.03003,0,0,0,746,104,0,630,0,0,0,0,0,0
1745264908,1.3733333333333333,0.7066666666666667,0,1.334,0,3042.87988,0,0,0,746,104,0,630,0,0,0,0,0,0
1745264909,1.3466666666666667,0.7066666666666667,0,1.334,0,3044.12012,0,0,0,746,104,0,630,0,0,0,0,0,0
1745264910,1.3466666666666667,0.7066666666666667,0,1.325,0,3045.3501,0,0,0,750,104,0,630,0,0,0,0,0,0
1745264911,1.3333333333333333,0.7066666666666667,0,1.316,0,3046.16992,0,0,0,754,104,0,630,0,0,0,0,0,0
1745264912,1.32,0.7066666666666667,0,1.316,0,3047.26001,0,0,0,754,104,0,630,0,0,0,0,0,0
1745264913,1.3066666666666666,0.7066666666666667,0,1.316,0,3048.34009,0,0,0,754,104,0,630,0,0,0,0,0,0
1745264914,1.2933333333333332,0.7066666666666667,0,1.297,0,3049.3999,0,0,0,756,104,0,630.20001,0,0,0,0,0,0
1745264915,1.28,0.7066666666666667,0,1.288,0,3050.54004,0,0,0,756,104,0,630.40002,0,0,0,0,0,0
1745264916,1.28,0.7066666666666667,0,1.278,0,3051.58008,0,0,0,766,104,0,630.40002,0,0,0,0,0,0
1745264917,1.28,0.7066666666666667,0,1.269,0,3052.53003,0,0,0,766,104,0,630.40002,0,0,0,0,0,0
1745264918,1.28,0.7066666666666667,0,1.269,0,3054.03003,0,0,0,766,104,0,630.40002,0,0,0,0,0,0
1745264919,1.28,0.7066666666666667,0,1.26,0,3055.82007,0,0,0,766,104,0,630.20001,0,0,0,0,0,0
1745264920,1.2533333333333334,0.6933333333333334,0,1.26,0,3057.40991,0,0,0,766,104,0,630.20001,0,0,0,0,0,0
1745264921,1.24,0.6933333333333334,0,1.25,0,3058.98999,0,0,0,768,104,0,630.20001,0,49.84,0,0,0,0
1745264922,1.2666666666666666,0.6933333333333334,0,1.26,0,3059.8999,0,0,0,772,104,0,630.20001,0,0,0,0,0,0
1745264923,1.2266666666666666,0.7066666666666667,0,1.269,0,3060.97998,0,0,0,772,104,0,630.20001,0,0,0,0,0,0
1745264924,1.2266666666666666,0.6933333333333334,0,1.269,0,3062.09009,0,0,0,772,104,0,630.20001,0,0,0,0,0,0
1745264925,1.24,0.6933333333333334,0,1.26,0,3063.04004,0,0,0,772,102,0,630.40002,0,49.71,0,0,0,0
1745264926,1.24,0.6933333333333334,0,1.26,0,3063.84009,0,0,0,776,102,0,630.79999,0,49.5,0,0,0,0
1745264927,1.2266666666666666,0.6933333333333334,0,1.25,0,3064.43994,0,0,0,776,102,0,631.20001,0,0,0,0,0,0
1745264928,1.2266666666666666,0.6933333333333334,0,1.241,0,3064.43994,0,0,0,776,102,0,631.20001,0,0,0,0,0,0
1745264929,1.2266666666666666,0.6933333333333334,0,1.232,0,3064.43994,0,0,0,776,102,0,631.20001,0,0,0,0,0,0
1745264930,0,0,0,1.222,0,3064.43994,0,0,0,0,0,0,631.20001,0,0,0,0,0,0
1745264931,0,0,0,1.204,0,3064.43994,0,0,0,0,0,0,630.79999,0,0,0,0,0,0
1745264932,0,0,0,0,0,3064.43994,0,0,0,0,0,0,630.59998,0,0,0,0,0,0
1745264933,0,0,0,0,0,3064.43994,0,0,0,0,0,0,630.59998,0,0,0,0,0,0
1745264934,0,0,0,0,0,3064.43994,0,0,0,0,0,0,630.59998,0,0,0,0,0,0
1745264935,0,0,0,0,0,3064.43994,0,0,0,0,0,0,630.59998,0,0,0,0,0,0
1745264936,0,0,0,0,0,3064.43994,0,0,0,0,0,0,630.59998,0,0,0,0,0,0
1745264937,0,0,0,0,0,3064.43994,0,0,0,0,0,0,630.59998,0,0,0,0,0,0
1745264938,0,0,0,0,0,3065.76001,0,0,0,0,0,0,630.79999,0,0,0,0,0,0
1745264939,0.4533333333333333,0.8666666666666667,0,0,0,3067.13989,0,0,0,0,0,0,630.79999,0,0,0,0,0,0
1745264940,0.76,0.76,0,0,0,3068.01001,0,0,0,0,74,0,630.79999,0,0,0,0,0,0
1745264941,0.76,0.76,0,1.101,0,3069.30005,0,0,0,1304,74,0,630.79999,0,0,0,0,0,0
1745264942,0.9866666666666667,0.6533333333333333,0,1.101,0,3070.59009,0,0,0,1074,82,0,630.79999,0,0,0,0,0,0
1745264943,1,0.68,0,1.194,0,3071.75,0,0,0,1074,94,0,630.79999,0,0,0,0,0,0
1745264944,1.0133333333333334,0.68,0,1.194,0,3072.73999,0,0,0,844,96,0,630.79999,0,0,0,0,0,0
1745264945,1.04,0.68,0,1.194,0,3073.86011,0,0,0,842,96,0,630.79999,0,0,0,0,0,0
1745264946,1.04,0.68,0,1.129,0,3075.08008,0,0,0,842,96,0,630.79999,0,49.28,0,0,0,0
1745264947,1.0933333333333333,0.6933333333333334,0,1.055,0,3076.06006,0,0,0,838,96,0,630.79999,0,49.4,0,0,0,0
1745264948,1.12,0.6933333333333334,0,1.064,0,3077.12988,0,0,0,838,98,0,630.79999,0,49.4,0,0,0,0
1745264949,1.16,0.6933333333333334,0,1.064,0,3077.92993,0,0,0,832,98,0,630.59998,0,49.09,0,0,0,0
1745264950,1.3466666666666667,0.6933333333333334,0,1.055,0,3080.37988,0,0,0,816,98,0,630.59998,0,48.31,0,0,0,0
1745264951,1.96,0.7066666666666667,0,1.055,0,3083.71997,0,0,0,770,104,0,630.59998,0,47.31,0,0,0,0
1745264952,2.8933333333333335,0.7466666666666667,0.02666666666666667,1.055,0,3087.80005,0,14.5,0.19333333333333333,522,130,3.75,630.59998,0,47.53,0,0,0,7.701470467427914
1745264953,3.3866666666666667,0.7866666666666666,0.02666666666666667,1.176,0,3093.07007,0,15.125,0.20166666666666666,522,154,4.125,630.59998,0,47.53,0,0,0,9.003011916713955
1745264954,5.213333333333333,0.84,0.02666666666666667,3.042,0,3098.97998,0,15.125,0.20166666666666666,522,210,4.375,630.59998,0,48.78,0,0,0,5.0337114849161235
1745264955,5.8533333333333335,0.84,0.21333333333333335,3.966,0,3105.23999,0,15.125,0.20166666666666666,150,210,4.375,631,0,48.46,0,0,0,3.8609527507633654
1745264956,6.8933333333333335,0.8666666666666667,0.29333333333333333,4.684,0,3111.98999,0,15.875,0.21166666666666667,132,252,4.625,631.20001,0,48.78,0,0,0,4.147089415731143
1745264957,7.173333333333333,0.88,0.29333333333333333,5.319,0,3119.54004,0,16.625,0.22166666666666668,132,252,4.75,631.20001,0,49.09,0,0,0,3.7507007888315975
1745264958,7.133333333333334,0.88,0.26666666666666666,5.748,0,3127,0,17.625,0.235,126,252,4.875,631.59998,0,49.21,0,0,0,3.5621122777789953
1745264959,7.026666666666666,0.88,0.30666666666666664,6.252,0,3134.03003,0,17.625,0.235,124,252,4.875,631.79999,0,49.09,0,0,0,3.274955158306294
1745264960,6.96,0.88,0.30666666666666664,6.951,0,3140.92993,0,17.375,0.23166666666666666,128,246,4.875,632,0,48.96,0,0,0,2.8754785091160042
1745264961,6.8,0.88,0.30666666666666664,6.951,0,3147.69995,0,17.375,0.23166666666666666,128,246,4.875,632,0,49.37,0,0,0,2.8754785091160042
1745264962,6.586666666666667,0.88,0.30666666666666664,6.933,0,3154.82007,0,15.875,0.21166666666666667,134,238,4.875,632.20001,0,49.37,0,0,0,2.7891888180705107
1745264963,6.4,0.8933333333333333,0.21333333333333335,6.867,0,3161.55005,0,14.75,0.19666666666666666,144,232,4.875,632.20001,0,49.37,0,0,0,2.7450097131112927
1745264964,6.293333333333333,0.8933333333333333,0.21333333333333335,6.867,0,3167.94995,0,14.75,0.19666666666666666,144,232,4.875,632.40002,0,49.37,0,0,0,2.7450097131112927
1745264965,6.066666666666666,0.9466666666666667,0.21333333333333335,6.793,0,3174,0,13.75,0.18333333333333332,144,216,5.625,632.59998,0,48.96,0,0,0,2.9810168844796334
1745264966,5.76,0.9466666666666667,0.13333333333333333,6.793,0,3178.87988,0,13.75,0.18333333333333332,154,216,5.625,632.59998,0,48.71,0,0,0,2.9810168844796334
1745264967,5.56,0.9733333333333334,0.13333333333333333,6.606,0,3183.05005,0,13.75,0.18333333333333332,160,208,6.125,632.40002,0,48.71,0,0,0,3.214244481994983
1745264968,5.1066666666666665,1,0.12,6.298,0,3186.34009,0,13.5,0.18,172,198,6.625,632.20001,0,48.62,0,0,0,3.4713489268947018
1745264969,4.8533333333333335,1.0133333333333334,0.12,5.421,0,3189.65991,0,13.25,0.17666666666666667,172,190,7,632,0,48.62,0,0,0,4.089047777602533
1745264970,4.56,1.0133333333333334,0.12,4.731,0,3191.57007,0,12.875,0.17166666666666666,180,186,7.125,632,0,48.62,0,0,0,4.6686717383184915
